8351973,8388607,-3720524,-172016,8388607,-7352896,-3389751,1909987
8351847,8388607,-3720472,-171977,8388607,-7352706,-3389693,1910243
8351865,8388607,-3720519,-172140,8388607,-7352667,-3389512,1910602
8352038,8388607,-3720411,-172001,8388607,-7352778,-3389404,1910908
8352246,8388607,-3720096,-171452,8388607,-7352876,-3389591,1911230
8352221,8388607,-3719703,-170952,8388607,-7352714,-3389262,1911913
8352068,8388607,-3719529,-170792,8388607,-7352493,-3389191,1912222
8352147,8388607,-3719523,-170891,8388607,-7352442,-3389096,1912729
8352261,8388607,-3719178,-170358,8388607,-7352442,-3389028,1913249
8352228,8388607,-3719166,-170484,8388607,-7352289,-3388976,1913674
8352283,8388607,-3718882,-170147,8388607,-7352277,-3388778,1914063
8352225,8388607,-3718429,-169522,8388607,-7352093,-3388720,1914588
8352428,8388607,-3718189,-169252,8388607,-7352165,-3388524,1915178
8352576,8388607,-3718015,-168918,8388607,-7352261,-3388567,1915307
8352538,8388607,-3717946,-168933,8388607,-7352110,-3388633,1915645
8352618,8388607,-3717755,-168874,8388607,-7352052,-3388266,1916420
8352569,8388607,-3717499,-168464,8388607,-7351885,-3388329,1916767
8352521,8388607,-3717289,-168115,8388607,-7351776,-3388207,1917076
8352489,8388607,-3717429,-168385,8388607,-7351625,-3388251,1917431
8352948,8388607,-3717051,-167924,8388607,-7351961,-3388098,1917931
8352925,8388607,-3716828,-167811,8388607,-7351804,-3387829,1918615
8352951,8388607,-3716752,-167759,8388607,-7351771,-3387833,1918840
8352921,8388607,-3716513,-167326,8388607,-7351631,-3387748,1919269
8353009,8388607,-3716400,-167106,8388607,-7351597,-3387816,1919657
8353091,8388607,-3716389,-167185,8388607,-7351616,-3387698,1919981
8353174,8388607,-3715977,-166685,8388607,-7351561,-3387379,1920701
8353034,8388607,-3715864,-166512,8388607,-7351304,-3387368,1921106
8352991,8388607,-3715572,-165927,8388607,-7351142,-3387266,1921578
8352944,8388607,-3715377,-165636,8388607,-7351034,-3387279,1921776
8353088,8388607,-3714946,-165101,8388607,-7351039,-3386946,1922501
8353261,8388607,-3714920,-165136,8388607,-7351096,-3386916,1922961
8353149,8388607,-3715015,-165313,8388607,-7350929,-3346432,8157
8353141,8388607,-3714847,-164980,8388607,-7350801,-3386784,1923682
8353148,8388607,-3714554,-164576,8388607,-7350682,-3386806,1924116
8353218,8388607,-3713883,-163686,8388607,-7350616,-3386369,1924953
8353094,8388607,-3713884,-163702,8388607,-7350430,-3386409,1925169
8353217,8388607,-3714036,-164038,8388607,-7350438,-3386407,1925540
8353103,8388607,-3713697,-163476,8388607,-7350202,-3386267,1926097
8353106,8388607,-3713472,-163143,8388607,-7350152,-4194304,8353126
8353201,8388607,-3713192,-162964,8388607,-7350112,-3385850,1927064
8353121,8388607,-3712920,-162433,8388607,-7349910,-3385927,1927389
8353265,8388607,-3712918,-162417,8388607,-7349928,-3385742,1927923
8353184,8388607,-3712909,-162494,8388607,-7349782,-3385664,1928217
8353504,8388607,-3712634,-162237,8388607,-7349982,-3385604,1928794
8353115,8388607,-3712241,-161646,8388607,-7349471,-3385396,1929379
8353148,8388607,-3712194,-161588,8388607,-7349393,-3385471,1929728
8353191,8388607,-3712111,-161509,8388607,-7349379,-3385367,1930029
8353348,8388607,-3711766,-160942,8388607,-7349417,-3385345,1930478
8353521,8388607,-3711470,-160617,8388607,-7349456,-3385112,1931142
8353653,8388607,-3711185,-160146,8388607,-7349524,-3384966,1931486
8353744,8388607,-3711156,-160154,8388607,-7349506,-3385103,1931777
8353534,8388607,-3710990,-160012,8388607,-7349180,-3384889,1932352
8353596,8388607,-3710721,-159799,8388607,-7349116,-3384815,1932892
8353496,8388607,-3710447,-159404,8388607,-7348949,-3384732,1933186
8353505,8388607,-3710170,-158999,8388607,-7348826,-3384477,1933823
8353525,8388607,-3710225,-159165,8388607,-7348748,-3384546,1934201
8353411,8388607,-3710044,-159047,8388607,-7348494,-3384259,1934858
8353318,8388607,-3709895,-158847,8388607,-7348336,-3384250,1935081
8353068,8388607,-3709483,-158244,8388607,-7347964,-3384032,1935623
8353339,8388607,-3709633,-158517,8388607,-7348132,-3384121,1935956
8353391,8388607,-3709552,-158383,8388607,-7348129,-3384161,1936144
8353461,8388607,-3708919,-157432,8388607,-7348067,-3383896,1936756
8353419,8388607,-3708674,-157210,8388607,-7347898,-3383887,1937249
8353384,8388607,-3708597,-157193,8388607,-7347753,-3383631,1937820
8353403,8388607,-3708711,-157310,8388607,-7347726,-3383756,1937928
8353676,8388607,-3708277,-156611,8388607,-7347877,-3383727,1938361
8353729,8388607,-3708034,-156432,8388607,-7347797,-3383437,1939054
8353753,8388607,-3708120,-156599,8388607,-7347768,-3383503,1939257
8353753,8388607,-3707719,-155967,8388607,-7347646,-3383317,1939793
8353476,8388607,-3707996,-156405,8388607,-7347269,-3383452,1940074
8353669,8388607,-3707586,-155746,8388607,-7347342,-3383293,1940618
