-555217,-7680415,-8388608,-8388608,-8388608,-8388608,-8388608,-8288670
-554989,-8090182,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-549596,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-553492,-7720924,-8388608,-8388608,-8388608,-8388608,-8388608,-8305394
-555615,-7971730,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-548299,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-555879,-7865837,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-548102,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-551586,-7901025,3,-2223642,2416554,2,2,2
-552963,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-548173,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-524288
-556037,-7728712,-8388608,-8388608,-8388608,-8388608,-8388608,-8357792
-548918,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-554943,-7703787,-8388608,-8388608,-8388608,-8388608,-8388608,-8321734
-549123,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-554439,-7716129,-8388608,-8388608,-8388608,-8388608,-8388608,-8314584
-555764,-8090181,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-549335,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-556521,-7976392,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-549021,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-556599,-7874842,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-552668,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-552231,-7958159,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-553657,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-551088,-8085066,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-554204,-8344750,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-549078,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-555346,-7730576,-8388608,-8388608,-8388608,-8388608,-8388608,-8339529
-549958,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-554342,-7751470,-8388608,-8388608,-8388608,-8388608,-8388608,-8339508
-550509,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
