-602726,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-589318,-7932364,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-599435,-7718709,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-606170,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-590891,-8062802,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-613654,-8248595,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-592589,-8196956,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-611554,-8119495,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-612170,-8388608,-8325120,7901,8294430,-1888256,4096,4096
-590639,-7702906,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-614205,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-588874,-7771742,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-604891,-7887309,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-599919,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-602151,-7803486,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-603164,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-598638,-7736453,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-614753,-8376467,-8388608,-8388608,-8388416,246,-4378752,128
-591239,-8123476,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-613339,-8246972,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-593383,-8256748,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-611152,-8118974,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-613126,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-590952,-7744426,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-614874,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-589541,-7820262,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-615957,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-601317,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-601807,-7811431,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-604630,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-598338,-7754715,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-607957,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-591905,-8181869,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-612968,-8244544,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-594022,-8314251,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-610284,-8114027,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-596366,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-590064,-7786627,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-615206,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-589562,-7869280,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-616077,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-589501,-7979641,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-616255,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-605619,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-597704,-7769632,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-609092,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-594415,-7751292,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-611845,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-594524,-8372185,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-609846,-8106239,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-597182,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-606985,-7994731,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-600056,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-589502,-7919109,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-616349,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-590086,-8034162,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-616197,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-591629,-8163958,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-597366,-7786348,-8388608,-8388608,-8388608,-8388608,-8339456,63134
-610094,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-593995,-7776795,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-612511,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-591355,-7805639,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-609369,-8103152,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-598068,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-606867,-7994089,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-601447,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-603364,-7905489,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-604299,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
