-1092377,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1091957,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1092744,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1095264,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1096313,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1096737,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1097136,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1098376,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1098875,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1098601,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1100409,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1100356,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1102045,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1100631,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1100964,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1101977,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1102460,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1102596,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1102712,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1104255,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1104608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1105507,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1105171,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1105429,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1107068,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1107444,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1108089,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-1108010,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
