-627884,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-613365,-8191350,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-616232,-7748802,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-630819,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-614359,-8319156,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-630950,-8121361,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-617454,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-628647,-8011204,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-635814,-8388608,-8388360,30,-3068400,16,16,16
-610607,-7889952,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-636517,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-623107,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-622000,-7841303,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-625881,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-618821,-7795156,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-629811,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-614627,-8250299,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-633250,-8242336,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-615862,-8375982,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-630174,-8122674,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-618131,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-611808,-7851589,-8388608,-8388577,3,-2509866,1501342,2
-635634,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-611136,-7939777,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-636072,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-623686,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-621736,-7851790,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-626951,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-618496,-7812632,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-630556,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-614760,-8306349,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-632903,-8235156,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-617233,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-630361,-8118909,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-619556,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-627794,-8016112,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-636601,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-612279,-7990274,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-637006,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-612482,-8105837,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-636302,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-628589,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-618131,-7833265,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-631175,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-615332,-7833309,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-634004,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-618487,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-630741,-8120576,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-620397,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-627106,-8018821,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-623621,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-612665,-8040084,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-637429,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-613076,-8159034,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-636161,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-614469,-8286863,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-634604,-8346603,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-632501,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-615276,-7861922,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-634856,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-613097,-7906272,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-636627,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-621115,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-626541,-8021078,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-624219,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-623683,-7943309,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-627009,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-613192,-8211411,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-635879,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-614761,-8340089,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
-634042,-8336095,-8388608,-8388608,-8388608,-8388608,-8388608,-8388608
