channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-787748,-585135,210686,-8388608,-8388608,-8388608,-8388608,-8388608,1405293719.993,7
-553437,-418687,663809,-8388608,-8388608,-8388608,-8388608,-8307076,1405293719.998,7
-759357,-566137,465322,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.006,7
-583964,-439512,429804,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.014,7
-723302,-541390,717152,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.023,7
-797867,-588704,-399256,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.027,7
-504548,-388033,1420032,-8388608,-8301679,-8388608,-8388608,-7951329,1405293720.036,7
-812171,-599565,-324064,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.042,7
-501889,-384794,1284085,-8388608,-8346259,-8388608,-8388608,-8000281,1405293720.048,7
-645484,-488921,1160711,-8388608,-8388608,-8388608,-8388608,-8245318,1405293720.056,7
-682987,-506818,-144607,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.064,7
-606806,-461827,1326387,-8388608,-8388608,-8388608,-8388608,-8138102,1405293720.072,7
-716509,-530565,-275754,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.076,7
-570453,-435617,1441326,-8388608,-8388608,-8388608,-8388608,-8046961,1405293720.084,7
-785251,-583784,243651,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.092,7
-557684,-421707,633830,-8388608,-8388608,-8388608,-8388608,-8331846,1405293720.1,7
-756021,-564247,496496,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.105,7
-588946,-442828,402086,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.113,7
-516352,-396295,1487056,-8388608,-8299085,-8388608,-8388608,-7950601,1405293720.121,7
-801522,-591770,-392412,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.128,7
-504372,-387671,1406635,-8388608,-8309525,-8388608,-8388608,-7962664,1405293720.134,7
-814381,-601000,-309359,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.143,7
-502638,-384649,1261602,-8388608,-8358737,-8388608,-8388608,-8017392,1405293720.15,7
-640960,-484917,1185522,-8388608,-8388608,-8388608,-8388608,-8237314,1405293720.157,7
-687094,-510094,-163368,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.163,7
-602289,-457698,1343819,-8388608,-8388608,-8388608,-8388608,-8132250,1405293720.17,7
-720586,-533194,-290608,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.177,7
-565526,-432079,1452178,-8388608,-8384156,-8388608,-8388608,-8042861,1405293720.186,7
-780662,-581352,276053,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.191,7
-560156,-422955,603674,-8388608,-8388608,-8388608,-8388608,-8354042,1405293720.199,7
-751281,-561098,531313,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.206,7
-592645,-445161,371746,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.211,7
-514443,-395316,1479718,-8388608,-8302372,-8388608,-8388608,-7956163,1405293720.219,7
-803152,-592828,-386973,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.228,7
-501987,-385440,1390506,-8388608,-8318175,-8388608,-8388608,-7973912,1405293720.235,7
-813869,-601375,-294918,-8388608,-8388608,-8388608,-8388608,-8388608,1405293720.24,7
