4.845559999999999832e+02 -1.445981115102767944e+04 -7.818683981895446777e+03 8.109055459499359131e+03 nan nan nan nan nan
4.845600000000000023e+02 -1.391608268022537231e+04 -7.782809436321258545e+03 8.187152445316314697e+03 nan nan nan nan nan
4.845640000000000214e+02 -1.564018428325653076e+04 -8.598424494266510010e+03 5.855239927768707275e+03 nan nan nan nan nan
4.845679999999999836e+02 -1.640564203262329102e+04 -8.732333779335021973e+03 5.472064018249511719e+03 nan nan nan nan nan
4.845720000000000027e+02 -1.479414850473403931e+04 -7.944725453853607178e+03 7.753059267997741699e+03 nan nan nan nan nan
4.845760000000000218e+02 -1.380966603755950928e+04 -7.705427706241607666e+03 8.437357842922210693e+03 nan nan nan nan nan
4.845799999999999841e+02 -1.529583334922790527e+04 -8.462302386760711670e+03 6.254911422729492188e+03 nan nan nan nan nan
4.845840000000000032e+02 -1.646856218576431274e+04 -8.802853524684906006e+03 5.293361842632293701e+03 nan nan nan nan nan
4.845880000000000223e+02 -1.511639356613159180e+04 -8.075416088104248047e+03 7.366485893726348877e+03 nan nan nan nan nan
4.845919999999999845e+02 -1.377151161432266235e+04 -7.644429802894592285e+03 8.596502244472503662e+03 nan nan nan nan nan
4.845960000000000036e+02 -1.493994891643524170e+04 -8.297838270664215088e+03 6.685651838779449463e+03 nan nan nan nan nan
4.846000000000000227e+02 -1.642151176929473877e+04 -8.807033300399780273e+03 5.209006369113922119e+03 nan nan nan nan nan
4.846039999999999850e+02 -1.544386893510818481e+04 -8.211046457290649414e+03 6.927654147148132324e+03 nan nan nan nan nan
4.846080000000000041e+02 -1.382446289062500000e+04 -7.607616484165191650e+03 8.623994886875152588e+03 nan nan nan nan nan
4.846120000000000232e+02 -1.459349691867828369e+04 -8.138515055179595947e+03 7.123142480850219727e+03 nan nan nan nan nan
4.846159999999999854e+02 -1.631768792867660522e+04 -8.808217942714691162e+03 5.230374634265899658e+03 nan nan nan nan nan
4.846200000000000045e+02 -1.577402651309967041e+04 -8.372716605663299561e+03 6.485626101493835449e+03 nan nan nan nan nan
4.846240000000000236e+02 -1.398150622844696045e+04 -7.654264569282531738e+03 8.544310927391052246e+03 nan nan nan nan nan
4.846279999999999859e+02 -1.431027799844741821e+04 -7.997184991836547852e+03 7.549703121185302734e+03 nan nan nan nan nan
4.846320000000000050e+02 -1.614944636821746826e+04 -8.766286075115203857e+03 5.366832017898559570e+03 nan nan nan nan nan
4.846360000000000241e+02 -1.606623083353042603e+04 -8.520327508449554443e+03 6.080992519855499268e+03 nan nan nan nan nan
4.846399999999999864e+02 -1.422055810689926147e+04 -7.723286747932434082e+03 8.361406624317169189e+03 nan nan nan nan nan
4.846440000000000055e+02 -1.406957209110260010e+04 -7.866963744163513184e+03 7.939182221889495850e+03 nan nan nan nan nan
4.846480000000000246e+02 -1.589354127645492554e+04 -8.680969476699829102e+03 5.608677864074707031e+03 nan nan nan nan nan
4.846519999999999868e+02 -1.628281921148300171e+04 -8.642502129077911377e+03 5.732081830501556396e+03 nan nan nan nan nan
4.846560000000000059e+02 -1.449407637119293213e+04 -7.820405066013336182e+03 8.082792162895202637e+03 nan nan nan nan nan
4.846600000000000250e+02 -1.389652490615844727e+04 -7.764235138893127441e+03 8.253939449787139893e+03 nan nan nan nan nan
4.846639999999999873e+02 -1.558926701545715332e+04 -8.575849235057830811e+03 5.930878221988677979e+03 nan nan nan nan nan
4.846680000000000064e+02 -1.641326397657394409e+04 -8.740425109863281250e+03 5.458652973175048828e+03 nan nan nan nan nan
4.846720000000000255e+02 -1.482662558555603027e+04 -7.952101528644561768e+03 7.716849446296691895e+03 nan nan nan nan nan
4.846759999999999877e+02 -1.378887891769409180e+04 -7.672280073165893555e+03 8.480250835418701172e+03 nan nan nan nan nan
4.846800000000000068e+02 -1.524225622415542603e+04 -8.426919579505920410e+03 6.317742168903350830e+03 nan nan nan nan nan
4.846840000000000259e+02 -1.646210253238677979e+04 -8.798673748970031738e+03 5.272954702377319336e+03 nan nan nan nan nan
4.846879999999999882e+02 -1.516976952552795410e+04 -8.099935948848724365e+03 7.295876741409301758e+03 nan nan nan nan nan
4.846920000000000073e+02 -1.376592367887496948e+04 -7.635667920112609863e+03 8.608840405941009521e+03 nan nan nan nan nan
4.846960000000000264e+02 -1.487457007169723511e+04 -8.269429206848144531e+03 6.751812994480133057e+03 nan nan nan nan nan
4.846999999999999886e+02 -1.641344279050827026e+04 -8.816823363304138184e+03 5.203127861022949219e+03 nan nan nan nan nan
4.847040000000000077e+02 -1.550381630659103394e+04 -8.241981267929077148e+03 6.856866180896759033e+03 nan nan nan nan nan
4.847080000000000268e+02 -1.385372132062911987e+04 -7.625229656696319580e+03 8.616797626018524170e+03 nan nan nan nan nan
4.847119999999999891e+02 -1.456886529922485352e+04 -8.129060268402099609e+03 7.177792489528656006e+03 nan nan nan nan nan
4.847160000000000082e+02 -1.631031185388565063e+04 -8.806899189949035645e+03 5.235448479652404785e+03 nan nan nan nan nan
4.847200000000000273e+02 -1.582049578428268433e+04 -8.395403623580932617e+03 6.418861448764801025e+03 nan nan nan nan nan
4.847239999999999895e+02 -1.402059942483901978e+04 -7.661774754524230957e+03 8.511565625667572021e+03 nan nan nan nan nan
4.847280000000000086e+02 -1.427087187767028809e+04 -7.970049977302551270e+03 7.596440613269805908e+03 nan nan nan nan nan
4.847320000000000277e+02 -1.610375940799713135e+04 -8.741989731788635254e+03 5.383327603340148926e+03 nan nan nan nan nan
4.847359999999999900e+02 -1.608965545892715454e+04 -8.528798818588256836e+03 6.013065576553344727e+03 nan nan nan nan nan
4.847400000000000091e+02 -1.424203813076019287e+04 -7.727801799774169922e+03 8.308745920658111572e+03 nan nan nan nan nan
4.847440000000000282e+02 -1.401624083518981934e+04 -7.850758731365203857e+03 7.977783679962158203e+03 nan nan nan nan nan
4.847479999999999905e+02 -1.583223044872283936e+04 -8.654125034809112549e+03 5.634337663650512695e+03 nan nan nan nan nan
4.847520000000000095e+02 -1.628905534744262695e+04 -8.666038513183593750e+03 5.669720470905303955e+03 nan nan nan nan nan
4.847559999999999718e+02 -1.453603059053421021e+04 -7.847271859645843506e+03 8.019380271434783936e+03 nan nan nan nan nan
4.847599999999999909e+02 -1.386080682277679443e+04 -7.737815380096435547e+03 8.289165794849395752e+03 nan nan nan nan nan
4.847640000000000100e+02 -1.554004848003387451e+04 -8.555643260478973389e+03 5.977258086204528809e+03 nan nan nan nan nan
4.847679999999999723e+02 -1.643221825361251831e+04 -8.752807974815368652e+03 5.417905747890472412e+03 nan nan nan nan nan
4.847719999999999914e+02 -1.487311720848083496e+04 -7.969178259372711182e+03 7.657460868358612061e+03 nan nan nan nan nan
4.847760000000000105e+02 -1.379891484975814819e+04 -7.683902978897094727e+03 8.502781391143798828e+03 nan nan nan nan nan
4.847799999999999727e+02 -1.520519703626632690e+04 -8.424103260040283203e+03 6.378270685672760010e+03 nan nan nan nan nan
4.847839999999999918e+02 -1.647124439477920532e+04 -8.812889456748962402e+03 5.251899361610412598e+03 nan nan nan nan nan
4.847880000000000109e+02 -1.521342247724533081e+04 -8.114486932754516602e+03 7.234722375869750977e+03 nan nan nan nan nan
4.847919999999999732e+02 -1.377777010202407837e+04 -7.627129554748535156e+03 8.613422513008117676e+03 nan nan nan nan nan
4.847959999999999923e+02 -1.484743505716323853e+04 -8.269272744655609131e+03 6.811559200286865234e+03 nan nan nan nan nan
4.848000000000000114e+02 -1.641920953989028931e+04 -8.833207190036773682e+03 5.200870335102081299e+03 nan nan nan nan nan
4.848039999999999736e+02 -1.556512713432312012e+04 -8.274927735328674316e+03 6.788179278373718262e+03 nan nan nan nan nan
4.848079999999999927e+02 -1.388293504714965820e+04 -7.643021643161773682e+03 8.603274822235107422e+03 nan nan nan nan nan
4.848120000000000118e+02 -1.452045142650604248e+04 -8.108921349048614502e+03 7.246926426887512207e+03 nan nan nan nan nan
4.848159999999999741e+02 -1.628816127777099609e+04 -8.804507553577423096e+03 5.252815783023834229e+03 nan nan nan nan nan
4.848199999999999932e+02 -1.587968319654464722e+04 -8.418940007686614990e+03 6.351627409458160400e+03 nan nan nan nan nan
4.848240000000000123e+02 -1.405088603496551514e+04 -7.672883570194244385e+03 8.491449058055877686e+03 nan nan nan nan nan
4.848279999999999745e+02 -1.422075927257537842e+04 -7.951162755489349365e+03 7.666133344173431396e+03 nan nan nan nan nan
4.848319999999999936e+02 -1.606998592615127563e+04 -8.737586438655853271e+03 5.419738590717315674e+03 nan nan nan nan nan
4.848360000000000127e+02 -1.612027734518051147e+04 -8.542858064174652100e+03 5.964450538158416748e+03 nan nan nan nan nan
4.848399999999999750e+02 -1.428580284118652344e+04 -7.736541330814361572e+03 8.277073502540588379e+03 nan nan nan nan nan
4.848439999999999941e+02 -1.400019228458404541e+04 -7.824093103408813477e+03 8.026666939258575439e+03 nan nan nan nan nan
4.848480000000000132e+02 -1.579852402210235596e+04 -8.639663457870483398e+03 5.679666996002197266e+03 nan nan nan nan nan
4.848519999999999754e+02 -1.631116122007369995e+04 -8.655913174152374268e+03 5.626246333122253418e+03 nan nan nan nan nan
4.848559999999999945e+02 -1.458303630352020264e+04 -7.847450673580169678e+03 7.965378463268280029e+03 nan nan nan nan nan
4.848600000000000136e+02 -1.385573297739028931e+04 -7.728852331638336182e+03 8.315496146678924561e+03 nan nan nan nan nan
4.848639999999999759e+02 -1.549098640680313110e+04 -8.522585034370422363e+03 6.021872162818908691e+03 nan nan nan nan nan
4.848679999999999950e+02 -1.643588393926620483e+04 -8.749522268772125244e+03 5.375504493713378906e+03 nan nan nan nan nan
4.848720000000000141e+02 -1.491831243038177490e+04 -7.973782718181610107e+03 7.580928504467010498e+03 nan nan nan nan nan
4.848759999999999764e+02 -1.376737654209136963e+04 -7.642753422260284424e+03 8.520439267158508301e+03 nan nan nan nan nan
4.848799999999999955e+02 -1.513474434614181519e+04 -8.373051881790161133e+03 6.435915827751159668e+03 nan nan nan nan nan
4.848840000000000146e+02 -1.645807921886444092e+04 -8.798584342002868652e+03 5.230084061622619629e+03 nan nan nan nan nan
4.848879999999999768e+02 -1.526644080877304077e+04 -8.131250739097595215e+03 7.156200706958770752e+03 nan nan nan nan nan
4.848919999999999959e+02 -1.379826664924621582e+04 -7.625721395015716553e+03 8.602179586887359619e+03 nan nan nan nan nan
4.848960000000000150e+02 -1.481316983699798584e+04 -8.244998753070831299e+03 6.853781640529632568e+03 nan nan nan nan nan
4.848999999999999773e+02 -1.641196757555007935e+04 -8.824132382869720459e+03 5.178943276405334473e+03 nan nan nan nan nan
4.849039999999999964e+02 -1.560142636299133301e+04 -8.276604115962982178e+03 6.710126996040344238e+03 nan nan nan nan nan
4.849080000000000155e+02 -1.389270275831222534e+04 -7.626660168170928955e+03 8.585169911384582520e+03 nan nan nan nan nan
4.849119999999999777e+02 -1.447373628616333008e+04 -8.067771792411804199e+03 7.299564778804779053e+03 nan nan nan nan nan
4.849159999999999968e+02 -1.624973863363265991e+04 -8.770532906055450439e+03 5.264528095722198486e+03 nan nan nan nan nan
4.849200000000000159e+02 -1.589539647102355957e+04 -8.404478430747985840e+03 6.289623677730560303e+03 nan nan nan nan nan
4.849239999999999782e+02 -1.406762748956680298e+04 -7.655046880245208740e+03 8.465789258480072021e+03 nan nan nan nan nan
4.849279999999999973e+02 -1.420104503631591797e+04 -7.929772138595581055e+03 7.712781429290771484e+03 nan nan nan nan nan
4.849320000000000164e+02 -1.604600250720977783e+04 -8.724913001060485840e+03 5.446851253509521484e+03 nan nan nan nan nan
4.849359999999999786e+02 -1.614426076412200928e+04 -8.549451828002929688e+03 5.919031798839569092e+03 nan nan nan nan nan
4.849399999999999977e+02 -1.431342959403991699e+04 -7.737413048744201660e+03 8.251458406448364258e+03 nan nan nan nan nan
4.849440000000000168e+02 -1.395117491483688354e+04 -7.774919271469116211e+03 8.090905845165252686e+03 nan nan nan nan nan
4.849479999999999791e+02 -1.573187112808227539e+04 -8.587896823883056641e+03 5.742833018302917480e+03 nan nan nan nan nan
4.849519999999999982e+02 -1.631737500429153442e+04 -8.647017180919647217e+03 5.600050091743469238e+03 nan nan nan nan nan
4.849560000000000173e+02 -1.462190598249435425e+04 -7.842332124710083008e+03 7.921233773231506348e+03 nan nan nan nan nan
4.849599999999999795e+02 -1.382542401552200317e+04 -7.695525884628295898e+03 8.354365825653076172e+03 nan nan nan nan nan
4.849639999999999986e+02 -1.543005555868148804e+04 -8.494131267070770264e+03 6.084837019443511963e+03 nan nan nan nan nan
4.849680000000000177e+02 -1.642651855945587158e+04 -8.741743862628936768e+03 5.363836884498596191e+03 nan nan nan nan nan
4.849719999999999800e+02 -1.494877785444259644e+04 -7.980398833751678467e+03 7.541164755821228027e+03 nan nan nan nan nan
4.849759999999999991e+02 -1.375130563974380493e+04 -7.623307406902313232e+03 8.555755019187927246e+03 nan nan nan nan nan
4.849800000000000182e+02 -1.506759971380233765e+04 -8.335836231708526611e+03 6.519868969917297363e+03 nan nan nan nan nan
4.849839999999999804e+02 -1.643344759941101074e+04 -8.779518306255340576e+03 5.240477621555328369e+03 nan nan nan nan nan
4.849879999999999995e+02 -1.530050486326217651e+04 -8.130043745040893555e+03 7.113173604011535645e+03 nan nan nan nan nan
4.849920000000000186e+02 -1.378501206636428833e+04 -7.603056728839874268e+03 8.629985153675079346e+03 nan nan nan nan nan
4.849959999999999809e+02 -1.472492516040802002e+04 -8.176535367965698242e+03 6.950899958610534668e+03 nan nan nan nan nan
4.850000000000000000e+02 -1.636232435703277588e+04 -8.781574666500091553e+03 5.211956799030303955e+03 nan nan nan nan nan
4.850040000000000191e+02 -1.562337577342987061e+04 -8.278839290142059326e+03 6.671793758869171143e+03 nan nan nan nan nan
4.850079999999999814e+02 -1.389444619417190552e+04 -7.605001330375671387e+03 8.597664535045623779e+03 nan nan nan nan nan
4.850120000000000005e+02 -1.441112905740737915e+04 -8.029058575630187988e+03 7.381506264209747314e+03 nan nan nan nan nan
4.850160000000000196e+02 -1.622144132852554321e+04 -8.770219981670379639e+03 5.297474563121795654e+03 nan nan nan nan nan
4.850199999999999818e+02 -1.594128459692001343e+04 -8.450813591480255127e+03 6.242081522941589355e+03 nan nan nan nan nan
4.850240000000000009e+02 -1.410678774118423462e+04 -7.678851485252380371e+03 8.445069193840026855e+03 nan nan nan nan nan
4.850280000000000200e+02 -1.415835320949554443e+04 -7.908493280410766602e+03 7.782563567161560059e+03 nan nan nan nan nan
4.850319999999999823e+02 -1.600492000579833984e+04 -8.708819746971130371e+03 5.491197109222412109e+03 nan nan nan nan nan
4.850360000000000014e+02 -1.618297398090362549e+04 -8.578598499298095703e+03 5.860984325408935547e+03 nan nan nan nan nan
4.850400000000000205e+02 -1.435567438602447510e+04 -7.753975689411163330e+03 8.202597498893737793e+03 nan nan nan nan nan
4.850439999999999827e+02 -1.392593979835510254e+04 -7.758021354675292969e+03 8.134000003337860107e+03 nan nan nan nan nan
4.850480000000000018e+02 -1.568917930126190186e+04 -8.581660687923431396e+03 5.789972841739654541e+03 nan nan nan nan nan
4.850520000000000209e+02 -1.634638756513595581e+04 -8.673392236232757568e+03 5.554072558879852295e+03 nan nan nan nan nan
4.850559999999999832e+02 -1.468133926391601562e+04 -7.876418530941009521e+03 7.860302925109863281e+03 nan nan nan nan nan
4.850600000000000023e+02 -1.381335407495498657e+04 -7.689312100410461426e+03 8.390665054321289062e+03 nan nan nan nan nan
4.850640000000000214e+02 -1.536324620246887207e+04 -8.455909788608551025e+03 6.148852407932281494e+03 nan nan nan nan nan
4.850679999999999836e+02 -1.643054187297821045e+04 -8.740156888961791992e+03 5.324766039848327637e+03 nan nan nan nan nan
4.850720000000000027e+02 -1.501223444938659668e+04 -8.010797202587127686e+03 7.460989058017730713e+03 nan nan nan nan nan
4.850760000000000218e+02 -1.376634836196899414e+04 -7.640786468982696533e+03 8.554726839065551758e+03 nan nan nan nan nan
4.850799999999999841e+02 -1.503941416740417480e+04 -8.344061672687530518e+03 6.552256643772125244e+03 nan nan nan nan nan
4.850840000000000032e+02 -1.644250005483627319e+04 -8.798651397228240967e+03 5.198746919631958008e+03 nan nan nan nan nan
4.850880000000000223e+02 -1.534266024827957153e+04 -8.149869740009307861e+03 7.030762732028961182e+03 nan nan nan nan nan
4.850919999999999845e+02 -1.379068940877914429e+04 -7.598675787448883057e+03 8.622989058494567871e+03 nan nan nan nan nan
4.850960000000000036e+02 -1.468189805746078491e+04 -8.165135979652404785e+03 7.004119455814361572e+03 nan nan nan nan nan
4.851000000000000227e+02 -1.635687053203582764e+04 -8.797779679298400879e+03 5.207307636737823486e+03 nan nan nan nan nan
4.851039999999999850e+02 -1.568803936243057251e+04 -8.312411606311798096e+03 6.595462560653686523e+03 nan nan nan nan nan
4.851080000000000041e+02 -1.392421871423721313e+04 -7.616892457008361816e+03 8.575536310672760010e+03 nan nan nan nan nan
4.851120000000000232e+02 -1.437230408191680908e+04 -8.015826344490051270e+03 7.438413798809051514e+03 nan nan nan nan nan
4.851159999999999854e+02 -1.619403809309005737e+04 -8.749723434448242188e+03 5.304470658302307129e+03 nan nan nan nan nan
4.851200000000000045e+02 -1.597382873296737671e+04 -8.448779582977294922e+03 6.172679364681243896e+03 nan nan nan nan nan
4.851240000000000236e+02 -1.412726193666458130e+04 -7.670514285564422607e+03 8.416838943958282471e+03 nan nan nan nan nan
4.851279999999999859e+02 -1.410254091024398804e+04 -7.872954010963439941e+03 7.841795682907104492e+03 nan nan nan nan nan
4.851320000000000050e+02 -1.594810187816619873e+04 -8.678488433361053467e+03 5.530849099159240723e+03 nan nan nan nan nan
4.851360000000000241e+02 -1.621319353580474854e+04 -8.587159216403961182e+03 5.809508264064788818e+03 nan nan nan nan nan
4.851399999999999864e+02 -1.440281420946121216e+04 -7.771410048007965088e+03 8.159123361110687256e+03 nan nan nan nan nan
4.851440000000000055e+02 -1.390352100133895874e+04 -7.742419838905334473e+03 8.182257413864135742e+03 nan nan nan nan nan
4.851480000000000246e+02 -1.564635336399078369e+04 -8.564561605453491211e+03 5.842164158821105957e+03 nan nan nan nan nan
4.851519999999999868e+02 -1.636364310979843140e+04 -8.682243525981903076e+03 5.518756806850433350e+03 nan nan nan nan nan
4.851560000000000059e+02 -1.470887660980224609e+04 -7.864706218242645264e+03 7.818236947059631348e+03 nan nan nan nan nan
4.851600000000000250e+02 -1.378588378429412842e+04 -7.663831114768981934e+03 8.436128497123718262e+03 nan nan nan nan nan
4.851639999999999873e+02 -1.531523466110229492e+04 -8.440665900707244873e+03 6.218478083610534668e+03 nan nan nan nan nan
4.851680000000000064e+02 -1.644806563854217529e+04 -8.761189877986907959e+03 5.312070250511169434e+03 nan nan nan nan nan
4.851720000000000255e+02 -1.507108658552169800e+04 -8.032299578189849854e+03 7.410004734992980957e+03 nan nan nan nan nan
4.851759999999999877e+02 -1.376143097877502441e+04 -7.623933255672454834e+03 8.586645126342773438e+03 nan nan nan nan nan
4.851800000000000068e+02 -1.497222483158111572e+04 -8.296832442283630371e+03 6.639987230300903320e+03 nan nan nan nan nan
4.851840000000000259e+02 -1.643648743629455566e+04 -8.796215057373046875e+03 5.209945142269134521e+03 nan nan nan nan nan
4.851879999999999882e+02 -1.541043072938919067e+04 -8.172959089279174805e+03 6.976984441280364990e+03 nan nan nan nan nan
4.851920000000000073e+02 -1.381547749042510986e+04 -7.593356072902679443e+03 8.631750941276550293e+03 nan nan nan nan nan
4.851960000000000264e+02 -1.463042199611663818e+04 -8.135631680488586426e+03 7.080428302288055420e+03 nan nan nan nan nan
4.851999999999999886e+02 -1.633802801370620728e+04 -8.790358901023864746e+03 5.220383405685424805e+03 nan nan nan nan nan
4.852040000000000077e+02 -1.572923362255096436e+04 -8.338227868080139160e+03 6.535761058330535889e+03 nan nan nan nan nan
4.852080000000000268e+02 -1.394918560981750488e+04 -7.627643644809722900e+03 8.562326431274414062e+03 nan nan nan nan nan
4.852119999999999891e+02 -1.432990282773971558e+04 -7.991440594196319580e+03 7.504239678382873535e+03 nan nan nan nan nan
4.852160000000000082e+02 -1.615878939628601074e+04 -8.738480508327484131e+03 5.335830152034759521e+03 nan nan nan nan nan
4.852200000000000273e+02 -1.600773632526397705e+04 -8.469164371490478516e+03 6.118342280387878418e+03 nan nan nan nan nan
4.852239999999999895e+02 -1.415573805570602417e+04 -7.670626044273376465e+03 8.383914828300476074e+03 nan nan nan nan nan
4.852280000000000086e+02 -1.407017558813095093e+04 -7.847338914871215820e+03 7.897809147834777832e+03 nan nan nan nan nan
4.852320000000000277e+02 -1.590822637081146240e+04 -8.669100701808929443e+03 5.568332970142364502e+03 nan nan nan nan nan
4.852359999999999900e+02 -1.625396311283111572e+04 -8.626028895378112793e+03 5.750678479671478271e+03 nan nan nan nan nan
4.852400000000000091e+02 -1.446095108985900879e+04 -7.796980440616607666e+03 8.104875683784484863e+03 nan nan nan nan nan
4.852440000000000282e+02 -1.388666778802871704e+04 -7.740721106529235840e+03 8.222177624702453613e+03 nan nan nan nan nan
4.852479999999999905e+02 -1.560857892036437988e+04 -8.557274937629699707e+03 5.886241793632507324e+03 nan nan nan nan nan
4.852520000000000095e+02 -1.639493554830551147e+04 -8.703835308551788330e+03 5.470924079418182373e+03 nan nan nan nan nan
